Participant,Age,Sex,Handedness,Condition,Cue,SOA,Resp,RT,Q1.Awareness,Q2.PAS,Q3.Surprise,MergedConds,MainConds,outlier
35,24,female,right,5,No,0,8,374,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA0_NoCue_NoBias,NoCue,NO
35,24,female,right,20,Right,150,8,282,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA150_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,30,Right,-150,2,449,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA150_Incongr_1Vert,Vert1st,NO
35,24,female,right,4,No,17,8,392,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_NoCue_1Horiz,NoCue,NO
35,24,female,right,34,Left,217,2,183,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,3,No,83,8,374,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_NoCue_1Horiz,NoCue,NO
35,24,female,right,36,Left,83,2,285,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,24,Left,-217,8,257,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Vert,Vert1st,NO
35,24,female,right,26,Left,-83,8,477,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Vert,Vert1st,NO
35,24,female,right,29,Right,-217,2,314,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Vert,Vert1st,NO
35,24,female,right,3,No,83,8,403,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_NoCue_1Horiz,NoCue,NO
35,24,female,right,18,No,17,2,795,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_NoCue_1Horiz,NoCue,NO
35,24,female,right,26,Left,-83,8,336,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Vert,Vert1st,NO
35,24,female,right,24,Left,-217,8,274,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Vert,Vert1st,NO
35,24,female,right,13,No,-17,2,385,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_NoCue_1Vert,NoCue,NO
35,24,female,right,4,No,17,8,474,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_NoCue_1Horiz,NoCue,NO
35,24,female,right,28,Left,0,8,352,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA0_Incongr_Bias2,Vert1st,NO
35,24,female,right,30,Right,-150,2,437,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA150_Incongr_1Vert,Vert1st,NO
35,24,female,right,36,Left,83,2,281,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,1,No,217,2,254,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_NoCue_1Horiz,NoCue,NO
35,24,female,right,31,Right,-83,2,633,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Vert,Vert1st,NO
35,24,female,right,36,Left,83,2,309,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA83_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,4,No,17,8,498,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_NoCue_1Horiz,NoCue,NO
35,24,female,right,19,Right,217,2,221,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,37,Left,17,8,541,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,34,Left,217,2,136,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,28,Left,0,8,587,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA0_Incongr_Bias2,Vert1st,NO
35,24,female,right,35,Left,150,2,230,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA150_Incongr_1Horiz,Horiz1st,NO
35,24,female,right,32,Right,-17,2,388,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA17_Incongr_1Vert,Vert1st,NO
35,24,female,right,10,No,-217,8,453,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA217_NoCue_1Vert,NoCue,NO
35,24,female,right,14,No,0,2,379,{SHIFT}Het{SPACE}enige{SPACE}wat{SPACE}ik{SPACE}heb{SPACE}gemerkt{SPACE}is{SPACE}dat{SPACE}het{SPACE}soms{SPACE}heel{SPACE}moeilijk{SPACE}was{SPACE}om{SPACE}te{SPACE}kiezen{SPACE}omdat{SPACE}de{SPACE}stimuli{SPACE}soms{SPACE}tegelijk{SPACE}werden{SPACE}gepresenteerd{.}{SPACE}{SHIFT}Soms{SPACE}ging{SPACE}het{SPACE}ook{SPACE}zo{SPACE}snel{SPACE}dat{SPACE}ik{SPACE}wel{SPACE}eens{SPACE}moest{SPACE}gokken{SPACE}omdat{SPACE}ik{SPACE}het{SPACE}niet{SPACE}zag{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{UPARROW}{UPARROW}{ENTER},1,5,SOA0_NoCue_NoBias,NoCue,NO
